FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
40,2,0,66.67,64.79,73.08,71.15,69.81,69.23,50.94,50.88,31.48,98.18,1133,1133,1133,1133,2228,2228,2228,2583,-1.00,-1.00,-1,80,33.00,0,4.072
39,2,0,50.02,68.99,77.05,75.81,77.05,72.13,57.14,55.38,47.69,90.63,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,33.00,0,4.072
39,2,0,50.02,61.42,78.57,73.21,75.00,70.91,66.10,65.52,46.03,23.33,1508,1508,1508,1508,912,912,912,1498,-1.00,-1.00,-1,80,33.00,0,4.072
40,3,0,66.71,63.68,82.76,76.79,78.95,74.14,67.80,65.57,41.67,21.05,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,33.00,0,4.072
40,3,0,66.71,63.46,82.76,80.33,78.57,77.19,68.33,51.72,43.33,27.42,1392,1392,1392,1392,1268,1268,1268,1498,-1.00,-1.00,-1,80,33.00,0,4.072
39,5,0,50.05,59.91,81.36,75.93,76.79,71.70,62.71,48.21,45.00,20.00,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,33.00,0,4.072
39,5,0,50.05,61.72,81.63,76.60,78.85,74.51,74.55,47.92,40.35,24.53,1748,1748,1748,1748,1392,1392,1392,1498,-1.00,-1.00,-1,80,33.00,0,4.072
40,2,0,50.02,66.60,77.59,73.33,77.05,69.64,69.23,56.72,39.06,70.77,1748,1748,1748,1748,2228,2228,2228,2583,-1.00,-1.00,-1,80,33.00,0,4.072
40,2,0,50.02,70.35,81.03,74.55,75.86,74.14,65.52,61.02,47.46,85.00,1392,1392,1392,1392,2228,2228,2228,1498,-1.00,-1.00,-1,80,33.00,0,4.072
41,1,0,50.00,60.09,80.36,73.68,77.59,72.22,62.71,45.00,43.10,26.32,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,33.00,0,4.072
41,1,0,50.00,58.08,78.57,74.55,72.55,69.64,60.00,50.00,42.37,22.95,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,33.00,0,4.072
40,1,0,50.02,60.30,80.00,75.00,77.19,73.21,62.50,59.02,55.74,1.67,1748,1748,1748,1748,1690,1690,1690,1498,-1.00,-1.00,-1,80,33.00,0,4.072
40,1,0,50.02,57.18,77.55,73.58,74.00,71.70,61.11,51.79,30.19,20.75,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,33.00,0,4.072
39,1,0,66.70,60.92,77.42,71.67,75.41,68.97,63.64,60.66,49.23,27.27,1748,1748,1748,1748,1978,1978,1978,1498,-1.00,-1.00,-1,80,33.00,0,4.072
39,1,0,66.70,61.16,77.59,75.00,74.07,69.81,65.57,60.00,38.33,34.92,1508,1508,1508,1508,2228,2228,2228,2583,-1.00,-1.00,-1,80,33.00,0,4.072
40,2,0,50.03,66.21,75.93,72.22,72.22,67.35,54.55,56.14,34.55,96.61,1508,1508,1508,1508,2228,2228,2228,2583,-1.00,-1.00,-1,80,33.00,0,4.072
40,2,0,50.03,66.60,76.79,72.22,71.93,72.41,59.68,51.67,37.50,91.53,1392,1392,1392,1392,2333,2333,2333,1498,-1.00,-1.00,-1,80,33.00,0,4.072
40,1,0,50.01,58.08,78.18,73.21,75.93,71.43,63.16,54.39,37.10,16.95,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,33.00,0,4.072
40,1,0,50.01,61.98,80.00,76.00,76.47,77.55,66.67,54.00,42.31,25.00,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,33.00,0,4.072
39,2,0,50.04,63.28,82.54,78.33,80.65,77.78,65.63,63.08,43.08,22.39,1844,1844,1844,1844,1978,1978,1978,1997,-1.00,-1.00,-1,80,33.00,0,4.072
39,2,0,50.04,63.44,78.57,77.19,77.59,75.44,68.97,55.00,44.83,30.65,1508,1508,1508,1508,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,61.20,78.57,77.78,76.79,72.73,60.71,56.14,42.37,24.56,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,68.81,82.14,74.55,74.51,73.21,70.18,63.79,59.68,55.17,1748,1748,1748,1748,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,69.18,76.79,69.09,70.69,69.09,63.79,57.63,49.18,98.36,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,66.17,80.39,70.00,73.33,74.47,69.81,64.71,45.10,50.98,1392,1392,1392,1392,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,57.14,80.60,73.44,74.19,73.02,59.38,46.67,34.38,16.67,1392,1392,1392,1392,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,59.31,83.05,77.59,77.19,75.00,61.67,50.85,35.09,13.79,1508,1508,1508,1508,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,59.59,82.14,75.00,79.25,76.79,66.67,49.09,39.29,14.04,1844,1844,1844,1844,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,63.15,83.05,76.36,77.59,74.14,63.79,61.29,45.61,26.98,1844,1844,1844,1844,2228,2228,2228,2112,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.04,68.11,84.21,77.78,78.57,76.79,76.27,62.30,43.86,48.28,1844,1844,1844,1844,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.04,67.09,79.17,70.83,72.34,70.83,62.26,54.72,30.61,94.34,1133,1133,1133,1133,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,67.74,76.56,68.25,71.88,70.15,73.53,56.72,41.18,83.33,1844,1844,1844,1844,2400,2400,2400,1632,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,61.05,80.70,73.68,75.44,74.51,62.71,58.33,37.93,32.79,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.04,68.20,83.33,78.57,76.79,77.97,68.85,63.16,51.72,49.12,1748,1748,1748,1748,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.04,60.60,81.82,76.79,80.36,78.33,55.17,54.69,28.57,32.26,1748,1748,1748,1748,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.72,63.85,82.14,74.07,76.36,76.27,67.80,50.00,58.62,25.42,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.72,66.16,86.27,75.00,79.17,73.91,64.00,60.78,43.14,49.06,1748,1748,1748,1748,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.01,69.38,84.85,78.69,81.54,78.46,66.67,67.65,47.83,51.56,1508,1508,1508,1508,2132,2132,2132,2247,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.01,70.93,78.18,73.58,76.36,74.55,62.07,73.33,44.26,85.71,1844,1844,1844,1844,2228,2228,2228,1748,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.02,67.65,76.79,72.22,71.70,69.23,60.71,58.33,70.37,66.67,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.02,66.53,84.13,77.42,77.97,77.59,62.30,61.90,54.69,39.39,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.00,59.31,78.95,73.21,71.43,70.18,64.41,51.72,40.00,28.33,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.00,58.38,77.08,68.18,72.34,70.21,62.50,58.82,45.28,17.65,1392,1392,1392,1392,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,62.59,80.30,73.85,79.41,76.47,65.22,55.88,47.06,26.09,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,61.21,78.95,74.14,74.55,73.21,65.57,60.32,35.59,32.79,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,67.85,77.59,74.58,70.59,69.09,70.18,63.79,33.33,78.95,1623,1623,1623,1623,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,70.23,83.33,77.42,77.05,76.36,74.60,50.79,49.18,78.69,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,63.48,79.66,71.67,74.55,71.93,65.52,64.52,45.00,35.09,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,61.51,78.95,75.00,76.27,75.00,65.52,49.12,41.38,33.87,1268,1268,1268,1268,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,60.00,80.33,75.41,76.36,76.67,71.67,49.15,35.59,13.79,1623,1623,1623,1623,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,54.30,77.59,70.37,75.00,70.91,66.07,37.93,32.20,8.47,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,65.81,82.69,77.36,82.14,76.00,67.27,63.64,47.27,31.48,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,61.20,80.33,77.59,77.19,74.58,66.67,50.82,43.75,24.62,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,66.16,75.00,70.69,75.00,73.08,58.62,46.67,40.00,89.66,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,64.15,76.67,70.37,71.43,67.27,57.38,61.29,33.90,79.66,1623,1623,1623,1623,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.01,59.10,76.27,70.18,73.21,71.93,60.34,52.46,37.10,35.00,1623,1623,1623,1623,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.01,59.66,81.67,74.58,75.00,75.44,64.41,49.06,38.33,19.67,1623,1623,1623,1623,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,62.47,79.63,75.00,76.79,76.00,63.64,58.18,42.86,28.07,1392,1392,1392,1392,1978,1978,1978,2112,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,60.65,78.69,77.05,75.81,75.41,60.66,50.82,39.06,31.25,1623,1623,1623,1623,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,58.44,80.00,75.00,73.58,74.07,64.91,48.28,35.59,19.67,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,66.60,84.48,76.79,79.31,80.33,68.97,57.63,55.93,30.51,1268,1268,1268,1268,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,49.99,72.07,78.18,75.86,77.59,79.66,63.79,58.33,46.55,98.31,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,49.99,60.75,73.68,64.81,66.67,66.07,62.07,45.61,33.33,77.59,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,60.95,81.48,78.18,74.00,77.36,62.26,50.00,43.14,20.75,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,62.28,82.76,77.59,80.65,80.95,60.29,58.06,43.75,18.75,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.14,57.42,80.36,73.21,75.86,77.97,61.02,49.12,30.51,14.75,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.14,60.30,82.46,75.00,75.44,77.19,63.16,56.90,36.67,19.67,1623,1623,1623,1623,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,61.66,80.36,75.00,77.59,80.36,64.29,55.74,36.21,30.00,1623,1623,1623,1623,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,64.47,74.58,70.00,70.91,71.67,60.32,51.72,29.31,85.96,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.35,65.60,72.34,72.00,70.21,74.51,63.64,57.69,34.62,84.31,1844,1844,1844,1844,1978,1978,1978,1748,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.35,62.04,73.44,68.75,72.06,69.35,70.15,45.31,37.31,57.58,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,57.67,75.86,74.58,73.21,76.79,56.90,46.67,48.33,10.34,1844,1844,1844,1844,2333,2333,2333,1748,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,64.66,81.82,77.36,79.31,80.36,70.00,50.00,45.00,39.68,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,60.91,78.95,76.27,76.36,76.79,57.89,64.41,39.29,21.31,1844,1844,1844,1844,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,60.73,78.57,72.22,75.00,77.05,67.21,55.74,43.10,23.73,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.00,64.94,78.85,76.47,76.00,77.55,74.00,62.75,53.85,23.08,1844,1844,1844,1844,2228,2228,2228,2500,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.00,61.51,72.31,67.19,67.21,68.25,48.53,50.75,30.00,89.39,1844,1844,1844,1844,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,65.07,76.79,71.67,73.21,74.07,59.65,44.83,33.33,87.50,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,62.05,78.33,72.73,71.93,74.14,59.65,52.54,40.32,49.18,1748,1748,1748,1748,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,53.17,78.95,73.21,72.22,73.68,55.17,39.29,18.18,17.74,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,56.28,81.03,73.68,77.59,76.36,60.34,44.07,29.31,13.56,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.04,61.60,80.39,73.91,77.55,78.43,70.59,56.60,33.33,19.61,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.04,61.79,83.87,78.46,78.79,80.00,62.12,46.97,48.53,16.67,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.70,56.55,68.42,62.71,62.96,60.38,71.93,47.46,32.76,45.00,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.70,60.17,72.88,66.07,66.10,63.64,49.18,43.86,25.42,96.55,1748,1748,1748,1748,2400,2400,2400,2362,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.34,68.45,80.33,72.88,72.73,74.14,68.33,59.32,42.86,75.00,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.34,53.25,72.88,61.82,63.79,61.82,63.33,63.79,34.43,8.47,1844,1844,1844,1844,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
38,4,1,83.34,59.27,79.63,65.22,71.43,69.39,69.23,56.60,39.22,24.07,1623,1623,1623,1623,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
38,4,1,83.34,57.78,77.61,65.08,70.31,68.25,67.19,55.38,32.31,24.62,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,50.03,59.48,75.86,66.07,69.64,66.67,59.26,60.34,53.45,25.81,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,50.03,57.24,75.00,65.45,67.86,66.07,63.79,61.67,44.64,14.04,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,64.84,77.59,67.86,69.81,72.41,83.33,45.61,34.48,68.33,1623,1623,1623,1623,2333,2333,2333,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,65.87,76.79,68.97,75.00,72.22,57.63,47.54,44.26,88.14,1844,1844,1844,1844,1978,1978,1978,2112,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,60.46,80.39,68.75,71.74,75.00,65.31,68.00,41.18,18.37,1508,1508,1508,1508,1690,1690,1690,1632,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,60.23,80.88,73.85,76.56,76.92,67.65,51.52,36.36,15.38,1508,1508,1508,1508,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,66.70,59.14,78.57,73.21,75.00,72.88,67.21,55.00,33.93,13.79,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,66.70,63.23,79.66,74.14,77.19,78.95,69.84,58.93,45.61,27.87,1133,1133,1133,1133,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.26,59.96,75.86,65.45,72.41,71.43,68.33,62.30,43.33,22.03,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.26,64.15,78.57,69.81,74.14,73.21,71.93,62.30,55.93,31.15,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.02,66.59,77.19,68.97,73.21,74.55,57.14,53.45,50.00,81.03,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.02,62.66,72.22,64.91,67.86,70.18,56.90,54.24,37.29,77.19,1623,1623,1623,1623,2228,2228,2228,2362,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.01,55.30,75.86,64.81,72.88,71.67,65.52,52.46,33.90,8.33,1623,1623,1623,1623,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.01,59.41,77.97,71.19,75.00,70.37,67.74,55.00,44.26,14.75,1623,1623,1623,1623,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.02,58.66,81.03,69.64,69.64,71.15,68.33,62.07,50.82,0.00,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.02,59.45,80.00,72.88,72.88,76.27,63.93,56.14,36.67,20.00,1748,1748,1748,1748,1690,1690,1690,1632,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.67,59.29,78.00,72.92,77.08,70.00,63.04,57.14,38.00,16.00,1623,1623,1623,1623,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.67,65.16,80.88,74.24,75.38,71.21,73.24,56.25,50.00,43.08,1844,1844,1844,1844,2400,2400,2400,1748,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,66.59,76.27,70.18,73.21,69.09,53.57,47.46,45.16,98.31,1844,1844,1844,1844,2228,2228,2228,2500,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,69.98,79.31,74.55,77.59,73.33,56.90,76.67,48.21,75.00,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.02,61.64,80.70,75.00,81.03,71.93,63.79,51.72,39.34,35.00,1748,1748,1748,1748,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.02,59.73,80.36,76.79,75.00,72.73,60.34,55.17,40.32,22.41,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.02,63.48,84.48,79.31,84.75,75.86,65.52,56.14,38.98,22.03,1748,1748,1748,1748,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.02,60.18,82.46,72.73,77.78,69.81,67.24,52.54,41.38,18.64,1844,1844,1844,1844,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,64.03,86.44,76.27,80.70,73.21,68.33,53.33,46.67,28.07,1508,1508,1508,1508,2400,2400,2400,1997,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,68.53,78.57,74.58,77.59,73.68,61.67,51.79,42.11,90.00,1623,1623,1623,1623,2228,2228,2228,2500,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,58.70,69.09,62.71,64.29,62.71,53.57,39.29,27.87,88.33,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,53.23,77.59,68.97,67.86,62.96,63.79,47.54,29.51,7.02,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,3,0,50.00,53.46,77.19,70.18,72.22,64.91,67.24,45.76,23.21,6.67,1748,1748,1748,1748,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,3,0,50.00,53.13,75.86,67.86,67.86,64.29,65.52,45.76,36.67,0.00,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,5,0,50.01,48.70,75.44,65.45,66.67,61.82,63.33,37.93,23.33,0.00,1508,1508,1508,1508,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,5,0,50.01,65.73,79.31,72.22,75.44,68.97,70.69,57.63,56.90,43.10,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.03,57.02,71.93,63.64,67.24,59.65,68.85,50.85,39.66,34.48,1844,1844,1844,1844,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.03,65.37,75.86,70.91,73.21,71.70,64.52,46.55,31.67,90.16,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,70.00,77.19,76.27,79.31,71.67,63.49,62.30,45.61,85.96,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,59.10,77.97,77.97,76.79,74.14,65.52,57.63,30.51,16.39,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.04,58.89,80.00,74.55,80.70,73.21,66.67,48.28,35.00,19.05,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.04,60.39,80.00,78.57,79.63,74.14,65.57,46.43,42.37,19.67,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,59.40,77.19,75.00,77.78,71.43,56.90,52.63,48.33,21.67,1508,1508,1508,1508,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,52.04,76.67,71.93,73.58,69.49,56.14,33.33,31.03,6.67,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.39,61.57,77.97,74.14,73.58,71.93,72.88,50.00,60.00,20.34,1392,1392,1392,1392,2228,2228,2228,2500,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.39,60.51,70.69,66.10,66.67,66.10,51.67,39.34,25.42,98.33,999,999,999,999,2228,2228,2228,2247,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,66.70,52.76,70.18,65.45,66.67,61.11,47.27,35.59,30.51,49.15,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,66.70,57.58,81.03,75.93,77.97,76.27,61.02,43.86,36.67,10.53,1748,1748,1748,1748,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,62.63,81.36,74.55,77.59,75.00,63.33,52.54,41.07,33.33,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,56.64,80.36,75.93,75.44,72.73,63.33,49.15,30.51,10.34,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,3,0,66.67,60.39,79.66,75.86,76.79,72.73,67.80,47.37,38.60,25.00,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,3,0,66.67,60.75,78.57,77.19,80.33,72.55,61.82,50.00,45.76,22.03,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.01,66.95,77.78,75.86,77.19,71.43,50.00,52.54,40.63,94.83,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.01,70.45,75.86,74.58,77.59,75.86,61.02,58.62,60.34,81.97,1748,1748,1748,1748,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,49.98,60.43,82.46,79.31,77.19,75.00,63.16,40.00,36.21,32.79,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,49.98,59.40,82.14,81.03,79.31,75.44,53.45,49.15,38.98,15.25,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,57.77,78.95,74.58,75.86,74.58,63.64,48.28,36.07,7.27,1844,1844,1844,1844,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,58.42,80.00,75.44,76.79,75.86,66.67,40.32,30.51,21.67,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,59.24,80.36,79.66,79.31,76.79,62.07,45.00,35.59,19.67,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,65.60,81.36,77.19,81.67,77.97,69.49,56.14,50.00,27.59,1508,1508,1508,1508,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,0,0,50.05,68.49,77.59,74.55,81.03,76.67,54.39,51.85,41.38,91.38,1748,1748,1748,1748,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
